workerid,trial_number_block,rating,gender,age,sentence,definition,political,condition,homelang,income,education,ethnicity,aim,traitb,traitType,trait,genderF
anon17,8,9,male,18-24,Sympathetic,The ability to connect the dots in a unique way.,4,Convergent,English,LessThan15000,someCollege,Hispanic,What traits people find to be in someone or something creative.,FALSE,Feminine,Sympathetic,male
anon17,9,9,male,18-24,Nurturing,The ability to connect the dots in a unique way.,4,Convergent,English,LessThan15000,someCollege,Hispanic,What traits people find to be in someone or something creative.,FALSE,Feminine,Nurturing,male
anon17,10,9,male,18-24,Cooperative,The ability to connect the dots in a unique way.,4,Convergent,English,LessThan15000,someCollege,Hispanic,What traits people find to be in someone or something creative.,FALSE,Feminine,Cooperative,male
anon17,11,9,male,18-24,Understanding of others,The ability to connect the dots in a unique way.,4,Convergent,English,LessThan15000,someCollege,Hispanic,What traits people find to be in someone or something creative.,FALSE,Feminine,Understanding of others,male
anon17,12,9,male,18-24,Ambitious,The ability to connect the dots in a unique way.,4,Convergent,English,LessThan15000,someCollege,Hispanic,What traits people find to be in someone or something creative.,TRUE,Masculine,Ambitious,male
anon17,13,9,male,18-24,Self-reliant,The ability to connect the dots in a unique way.,4,Convergent,English,LessThan15000,someCollege,Hispanic,What traits people find to be in someone or something creative.,TRUE,Masculine,Self-reliant,male
anon17,14,9,male,18-24,Supportive,The ability to connect the dots in a unique way.,4,Convergent,English,LessThan15000,someCollege,Hispanic,What traits people find to be in someone or something creative.,FALSE,Feminine,Supportive,male
anon17,15,9,male,18-24,Sensitive,The ability to connect the dots in a unique way.,4,Convergent,English,LessThan15000,someCollege,Hispanic,What traits people find to be in someone or something creative.,FALSE,Feminine,Sensitive,male
anon17,16,9,male,18-24,Courageous,The ability to connect the dots in a unique way.,4,Convergent,English,LessThan15000,someCollege,Hispanic,What traits people find to be in someone or something creative.,TRUE,Masculine,Courageous,male
anon18,1,7,female,45-64,Courageous,The ability to think outside the box and see things differently than others.,5,Divergent,English,15000-24999,someCollege,Caucasian,I think this experiment was to determine what type characteristics people feel that creative people have.,TRUE,Masculine,Courageous,female
anon18,2,5,female,45-64,Nurturing,The ability to think outside the box and see things differently than others.,5,Divergent,English,15000-24999,someCollege,Caucasian,I think this experiment was to determine what type characteristics people feel that creative people have.,FALSE,Feminine,Nurturing,female
anon18,3,6,female,45-64,Cooperative,The ability to think outside the box and see things differently than others.,5,Divergent,English,15000-24999,someCollege,Caucasian,I think this experiment was to determine what type characteristics people feel that creative people have.,FALSE,Feminine,Cooperative,female
anon18,4,4,female,45-64,Sympathetic,The ability to think outside the box and see things differently than others.,5,Divergent,English,15000-24999,someCollege,Caucasian,I think this experiment was to determine what type characteristics people feel that creative people have.,FALSE,Feminine,Sympathetic,female
anon18,5,7,female,45-64,Self-reliant,The ability to think outside the box and see things differently than others.,5,Divergent,English,15000-24999,someCollege,Caucasian,I think this experiment was to determine what type characteristics people feel that creative people have.,TRUE,Masculine,Self-reliant,female
anon18,6,5,female,45-64,Understanding of others,The ability to think outside the box and see things differently than others.,5,Divergent,English,15000-24999,someCollege,Caucasian,I think this experiment was to determine what type characteristics people feel that creative people have.,FALSE,Feminine,Understanding of others,female
anon18,7,9,female,45-64,Willing to take risks,The ability to think outside the box and see things differently than others.,5,Divergent,English,15000-24999,someCollege,Caucasian,I think this experiment was to determine what type characteristics people feel that creative people have.,TRUE,Masculine,Willing to take risks,female
anon18,8,5,female,45-64,Warm in relationships with others,The ability to think outside the box and see things differently than others.,5,Divergent,English,15000-24999,someCollege,Caucasian,I think this experiment was to determine what type characteristics people feel that creative people have.,FALSE,Feminine,Warm in relationships with others,female
anon18,9,9,female,45-64,Ambitious,The ability to think outside the box and see things differently than others.,5,Divergent,English,15000-24999,someCollege,Caucasian,I think this experiment was to determine what type characteristics people feel that creative people have.,TRUE,Masculine,Ambitious,female
anon18,10,5,female,45-64,Sensitive,The ability to think outside the box and see things differently than others.,5,Divergent,English,15000-24999,someCollege,Caucasian,I think this experiment was to determine what type characteristics people feel that creative people have.,FALSE,Feminine,Sensitive,female
anon18,11,5,female,45-64,Supportive,The ability to think outside the box and see things differently than others.,5,Divergent,English,15000-24999,someCollege,Caucasian,I think this experiment was to determine what type characteristics people feel that creative people have.,FALSE,Feminine,Supportive,female
anon18,12,8,female,45-64,Decisive,The ability to think outside the box and see things differently than others.,5,Divergent,English,15000-24999,someCollege,Caucasian,I think this experiment was to determine what type characteristics people feel that creative people have.,TRUE,Masculine,Decisive,female
anon18,13,9,female,45-64,Daring,The ability to think outside the box and see things differently than others.,5,Divergent,English,15000-24999,someCollege,Caucasian,I think this experiment was to determine what type characteristics people feel that creative people have.,TRUE,Masculine,Daring,female
anon18,14,5,female,45-64,Helpful to others,The ability to think outside the box and see things differently than others.,5,Divergent,English,15000-24999,someCollege,Caucasian,I think this experiment was to determine what type characteristics people feel that creative people have.,FALSE,Feminine,Helpful to others,female
anon18,15,7,female,45-64,Competitive,The ability to think outside the box and see things differently than others.,5,Divergent,English,15000-24999,someCollege,Caucasian,I think this experiment was to determine what type characteristics people feel that creative people have.,TRUE,Masculine,Competitive,female
anon18,16,9,female,45-64,Adventurous,The ability to think outside the box and see things differently than others.,5,Divergent,English,15000-24999,someCollege,Caucasian,I think this experiment was to determine what type characteristics people feel that creative people have.,TRUE,Masculine,Adventurous,female
anon19,1,7,male,25-34,Ambitious,Being able to thing outside the box and producing original results not influenced by past traditions,4,Divergent,English,150000-199999,someCollege,Caucasian,Examining what traits are related to creativity,TRUE,Masculine,Ambitious,male
anon19,2,1,male,25-34,Warm in relationships with others,Being able to thing outside the box and producing original results not influenced by past traditions,4,Divergent,English,150000-199999,someCollege,Caucasian,Examining what traits are related to creativity,FALSE,Feminine,Warm in relationships with others,male
anon19,3,9,male,25-34,Adventurous,Being able to thing outside the box and producing original results not influenced by past traditions,4,Divergent,English,150000-199999,someCollege,Caucasian,Examining what traits are related to creativity,TRUE,Masculine,Adventurous,male
anon19,4,1,male,25-34,Supportive,Being able to thing outside the box and producing original results not influenced by past traditions,4,Divergent,English,150000-199999,someCollege,Caucasian,Examining what traits are related to creativity,FALSE,Feminine,Supportive,male
anon19,5,1,male,25-34,Sympathetic,Being able to thing outside the box and producing original results not influenced by past traditions,4,Divergent,English,150000-199999,someCollege,Caucasian,Examining what traits are related to creativity,FALSE,Feminine,Sympathetic,male
anon19,6,8,male,25-34,Courageous,Being able to thing outside the box and producing original results not influenced by past traditions,4,Divergent,English,150000-199999,someCollege,Caucasian,Examining what traits are related to creativity,TRUE,Masculine,Courageous,male
anon19,7,1,male,25-34,Helpful to others,Being able to thing outside the box and producing original results not influenced by past traditions,4,Divergent,English,150000-199999,someCollege,Caucasian,Examining what traits are related to creativity,FALSE,Feminine,Helpful to others,male
anon19,8,1,male,25-34,Sensitive,Being able to thing outside the box and producing original results not influenced by past traditions,4,Divergent,English,150000-199999,someCollege,Caucasian,Examining what traits are related to creativity,FALSE,Feminine,Sensitive,male
anon19,9,5,male,25-34,Decisive,Being able to thing outside the box and producing original results not influenced by past traditions,4,Divergent,English,150000-199999,someCollege,Caucasian,Examining what traits are related to creativity,TRUE,Masculine,Decisive,male
anon19,10,6,male,25-34,Nurturing,Being able to thing outside the box and producing original results not influenced by past traditions,4,Divergent,English,150000-199999,someCollege,Caucasian,Examining what traits are related to creativity,FALSE,Feminine,Nurturing,male
anon19,11,9,male,25-34,Willing to take risks,Being able to thing outside the box and producing original results not influenced by past traditions,4,Divergent,English,150000-199999,someCollege,Caucasian,Examining what traits are related to creativity,TRUE,Masculine,Willing to take risks,male
anon19,12,9,male,25-34,Daring,Being able to thing outside the box and producing original results not influenced by past traditions,4,Divergent,English,150000-199999,someCollege,Caucasian,Examining what traits are related to creativity,TRUE,Masculine,Daring,male
anon19,13,8,male,25-34,Self-reliant,Being able to thing outside the box and producing original results not influenced by past traditions,4,Divergent,English,150000-199999,someCollege,Caucasian,Examining what traits are related to creativity,TRUE,Masculine,Self-reliant,male
anon19,14,3,male,25-34,Competitive,Being able to thing outside the box and producing original results not influenced by past traditions,4,Divergent,English,150000-199999,someCollege,Caucasian,Examining what traits are related to creativity,TRUE,Masculine,Competitive,male
anon19,15,1,male,25-34,Understanding of others,Being able to thing outside the box and producing original results not influenced by past traditions,4,Divergent,English,150000-199999,someCollege,Caucasian,Examining what traits are related to creativity,FALSE,Feminine,Understanding of others,male
anon19,16,1,male,25-34,Cooperative,Being able to thing outside the box and producing original results not influenced by past traditions,4,Divergent,English,150000-199999,someCollege,Caucasian,Examining what traits are related to creativity,FALSE,Feminine,Cooperative,male
anon2,1,5,male,18-24,Self-reliant,Having an original concept,5,Divergent,English,25000-34999,someCollege,Hispanic,I am not sure,TRUE,Masculine,Self-reliant,male
anon2,2,5,male,18-24,Understanding of others,Having an original concept,5,Divergent,English,25000-34999,someCollege,Hispanic,I am not sure,FALSE,Feminine,Understanding of others,male
anon2,3,6,male,18-24,Courageous,Having an original concept,5,Divergent,English,25000-34999,someCollege,Hispanic,I am not sure,TRUE,Masculine,Courageous,male
anon2,4,5,male,18-24,Cooperative,Having an original concept,5,Divergent,English,25000-34999,someCollege,Hispanic,I am not sure,FALSE,Feminine,Cooperative,male
anon2,5,5,male,18-24,Nurturing,Having an original concept,5,Divergent,English,25000-34999,someCollege,Hispanic,I am not sure,FALSE,Feminine,Nurturing,male
anon2,6,7,male,18-24,Decisive,Having an original concept,5,Divergent,English,25000-34999,someCollege,Hispanic,I am not sure,TRUE,Masculine,Decisive,male
anon2,7,8,male,18-24,Sympathetic,Having an original concept,5,Divergent,English,25000-34999,someCollege,Hispanic,I am not sure,FALSE,Feminine,Sympathetic,male
anon2,8,3,male,18-24,Ambitious,Having an original concept,5,Divergent,English,25000-34999,someCollege,Hispanic,I am not sure,TRUE,Masculine,Ambitious,male
anon2,9,4,male,18-24,Willing to take risks,Having an original concept,5,Divergent,English,25000-34999,someCollege,Hispanic,I am not sure,TRUE,Masculine,Willing to take risks,male
anon2,10,6,male,18-24,Warm in relationships with others,Having an original concept,5,Divergent,English,25000-34999,someCollege,Hispanic,I am not sure,FALSE,Feminine,Warm in relationships with others,male
anon2,11,8,male,18-24,Supportive,Having an original concept,5,Divergent,English,25000-34999,someCollege,Hispanic,I am not sure,FALSE,Feminine,Supportive,male
anon2,12,8,male,18-24,Daring,Having an original concept,5,Divergent,English,25000-34999,someCollege,Hispanic,I am not sure,TRUE,Masculine,Daring,male
anon2,13,8,male,18-24,Helpful to others,Having an original concept,5,Divergent,English,25000-34999,someCollege,Hispanic,I am not sure,FALSE,Feminine,Helpful to others,male
